Food product,Land use change,Animal Feed,Farm,Processing,Transport,Packging,Retail,Total_emissions,Eutrophying emissions per 1000kcal (gPO₄eq per 1000kcal),Eutrophying emissions per kilogram (gPO₄eq per kilogram),Eutrophying emissions per 100g protein (gPO₄eq per 100 grams protein),Freshwater withdrawals per 1000kcal (liters per 1000kcal),Freshwater withdrawals per 100g protein (liters per 100g protein),Freshwater withdrawals per kilogram (liters per kilogram),Greenhouse gas emissions per 1000kcal (kgCO₂eq per 1000kcal),Greenhouse gas emissions per 100g protein (kgCO₂eq per 100g protein),Land use per 1000kcal (m² per 1000kcal),Land use per kilogram (m² per kilogram),Land use per 100g protein (m² per 100g protein),Scarcity-weighted water use per kilogram (liters per kilogram),Scarcity-weighted water use per 100g protein (liters per 100g protein),Scarcity-weighted water use per 1000kcal (liters per 1000 kilocalories),Matched_food_product,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
Peas,0.0,0.0,0.0007,0.0,0.0001,0.0,0.0,0.0007999999999999999,2.173410405,7.52,3.384338434,0.0,178.48784880000002,396.6,0.2832369939999999,0.441044104,2.156069364,7.46,3.357335734,27948.2,12577.94779,0.0,"Peas, raw, green",0.0,100,0.81,0.004,0.001,0.0,0.05,0.284,0.65,0.0,0.0209,0.00104,0.00132,0.00266,7.65,0.38,0.21,4.49,0.0,24.77,0.0,0.0,0.00169,0.4,0.0,0.0013,0.0013,0.248,0.25,0.0017599999999999998,0.0147,0.33,0.0040999999999999995,1.08,2.44,0.018000000000000002,0.0124,0.0542,0.0024,0.00428,0.00496,0.00032,0.00741,0.00184,0.00107,0.0,0.0019500000000000001,0.0032300000000000002,0.00317,0.00082,0.002,0.0017299999999999998,0.00181,0.00203,0.00037,0.00114,0.0023499999999999997,0.1445,0.057,0.0567,0.0039000000000000003,0.0,0.0012,0.0,0.0017000000000000001,0.0499,0.004,0.0007099999999999999,0.00035000000000000005,0.00187,0.0,0.0,0.0087,0.0,0.0,0.7886
Nuts,-0.0021000000000000003,0.0,0.0021000000000000003,0.0,0.0001,0.0001,0.0,0.0002,3.113821138,19.15,11.72688304,672.1626016,2531.414574,4133.8,0.069918699,0.263319045,2.107317073,12.96,7.936313533,229889.8,140777.5873,37380.45528,"Nuts, pecans",0.0,100,6.91,0.72,0.062,0.0,0.0,0.405,0.22,0.0,0.01167,0.00863,0.0013,0.0066,0.56,0.03,0.0,0.29,0.09,0.17,0.0,0.0,0.0021,0.011000000000000001,0.0,0.013999999999999999,0.013999999999999999,0.035,0.7,0.012,0.0253,1.21,0.045,2.77,4.1,0.038,0.0453,0.0917,0.0039700000000000004,0.011770000000000001,0.00929,0.0015199999999999999,0.01829,0.00453,0.00262,0.0,0.00336,0.00598,0.0028699999999999997,0.00183,0.00426,0.00363,0.004739999999999999,0.00306,0.0009299999999999999,0.00215,0.00411,0.1386,0.096,0.0397,0.0004,0.0,0.0004,0.0,0.0,0.039,0.7197,0.061799999999999994,0.40801000000000004,0.21614,0.0,0.0,0.0149,0.0,0.0,0.0352
Peanuts,0.0004,0.0,0.0014,0.0004,0.0001,0.0001,0.0,0.0024,2.437931034,14.14,5.401069519,319.362069,707.5248281,1852.3,0.556896552,1.233766234,1.570689655,9.11,3.479755539,61797.9,23605.00382,10654.81034,"Peanuts, raw, all types",0.0,100,5.67,0.49,0.063,0.0,0.18,0.525,2.4,0.0,0.12066,0.017669999999999998,0.00135,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034799999999999996,0.0,0.0,0.0833,0.0833,0.0,0.92,0.011439999999999999,0.0458,1.68,0.01934,3.76,7.05,0.07200000000000001,0.0327,0.258,0.010249999999999999,0.03085,0.03146,0.00331,0.053899999999999997,0.01554,0.006520000000000001,0.0,0.00907,0.01672,0.009260000000000001,0.00317,0.01377,0.01138,0.012709999999999999,0.00883,0.0025,0.01049,0.010820000000000001,0.1613,0.085,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.4924,0.06279,0.24425999999999998,0.15558,0.0,0.0,0.0233,0.0,0.0,0.065
Soymilk,0.0002,0.0,0.0001,0.0002,0.0001,0.0001,0.0003,0.001,0.0,1.06,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.66,0.0,955.6,0.0,0.0,"SILK Plain, soymilk",0.0,100,0.41,0.017,0.002,0.0,0.49,0.0,0.1,0.0,0.0,0.0,0.0021,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.49,0.0,0.0,0.0,1.23,0.0,0.0044,0.16,0.0,0.0,1.23,0.023,0.0025,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.004,0.024700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0020599999999999998,0.0,0.0,0.0,0.0,0.006500000000000001,0.0,0.0,0.9153
Tofu,0.001,0.0,0.0005,0.0008,0.0002,0.0002,0.0003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUSE FOODS Premium Firm Tofu,0.0,100,0.85,0.042,0.006999999999999999,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,1.49,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.009000000000000001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04190000000000001,0.0070999999999999995,0.0097,0.025099999999999997,0.0,0.0,0.0105,0.0,0.0,0.8287
Soybean Oil,0.0031,0.0,0.0015,0.0003,0.0003,0.0008,0.0,0.005999999999999999,0.0,11.69,0.0,0.0,0.0,414.6,0.0,0.0,0.0,10.52,0.0,14888.2,0.0,0.0,"Oil, soybean lecithin",0.0,100,7.63,1.0,0.15,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818,0.0818,1.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15005000000000002,0.10977,0.45317999999999997,0.0,0.0,0.0,0.0,0.0,0.0
Palm Oil,0.0031,0.0,0.0021000000000000003,0.0013,0.0002,0.0009,0.0,0.0076,1.207013575,10.67,0.0,0.7239819000000001,0.0,6.4,0.828054299,0.0,0.273755656,2.42,0.0,36.2,0.0,4.095022623999999,"Oil, palm",0.0,100,8.84,1.0,0.49,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594,0.1594,0.08,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.493,0.37,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Sunflower Oil,0.0001,0.0,0.0021000000000000003,0.0002,0.0002,0.0009,0.0,0.0035000000000000005,5.730769231,50.66,0.0,114.0158371,0.0,1007.9,0.407239819,0.0,1.997737557,17.66,0.0,36369.4,0.0,4114.18552,"Oil, corn and canola",0.0,100,8.84,1.0,0.08,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.1484,0.42200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08026,0.58537,0.29113,0.0,0.0,0.0,0.0,0.0,0.0
Rapeseed Oil,0.0002,0.0,0.0023,0.0002,0.0002,0.0008,0.0,0.0037,2.17081448,19.19,0.0,26.88914027,0.0,237.7,0.426470588,0.0,1.202488688,10.63,0.0,10593.7,0.0,1198.382353,"Oil, grapeseed",0.0,100,8.84,1.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.096,0.161,0.6990000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Olive Oil,-0.0004,0.0,0.0043,0.0007,0.0005,0.0009,0.0,0.006,4.214932127,37.26,0.0,242.2850679,0.0,2141.8,0.6131221720000001,0.0,2.976244344,26.31,0.0,177480.2,0.0,20076.9457,"Oil, salad or cooking, olive",0.0,100,8.84,1.0,0.14,0.0,0.02,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.1435,0.602,0.01,0.0,0.005600000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13808,0.72961,0.10522999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Tomatoes,0.0004,0.0,0.0007,0.0,0.0002,0.0001,0.0,0.0014,39.52631579,7.51,68.27272727,1946.315789,3361.818182,369.8,11.0,19.0,4.210526316,0.8,7.272727272999999,5335.7,48506.36364,28082.63158,"Tomatoes, raw, orange",0.0,100,0.16,0.002,0.0,0.0,0.42,0.0,0.29,0.0,0.0059299999999999995,0.0018599999999999999,0.00034,0.00046,14.96,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.16,0.0,0.0,0.0,0.0,0.05,0.00062,0.004699999999999999,0.08,0.0008799999999999999,0.29,2.12,0.004,0.0014000000000000002,0.0116,0.00033,0.00029,0.00161,0.00015,0.0042699999999999995,0.00029,0.00017999999999999998,0.0,0.00027,0.00042,0.00042,0.0001,0.0003,0.00021999999999999998,0.00031,0.00029,8e-05,0.0002,0.0003,0.0318,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.00025,0.00028000000000000003,0.0007599999999999999,0.0,0.0,0.0069,0.0,0.0,0.9478
Onions & Leeks,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0003,8.756756757,3.24,24.92307692,38.64864865,110.0,14.3,1.351351351,3.846153846,1.054054054,0.39,3.0,932.0,7169.230769,2518.918919,"Onions, unprepared, chopped, frozen",0.0,100,0.29,0.001,0.0,0.0,0.12,0.0,0.17,0.0,0.00151,0.0010199999999999999,0.00027,0.0003,0.35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.033,0.0,0.0,0.0,0.0,0.17,0.00018999999999999998,0.0033,0.07,0.00074,0.22,1.24,0.004,0.0007000000000000001,0.0079,0.00021999999999999998,0.00106,0.00043,0.00014000000000000001,0.00127,0.00033,0.00013,0.0,0.00028000000000000003,0.00028000000000000003,0.00037999999999999997,7.000000000000001e-05,0.0002,0.00025,0.00023,0.00018999999999999998,0.00010999999999999999,0.0002,0.00017999999999999998,0.0682,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00017,0.00014000000000000001,0.00039,0.0,0.0,0.003,0.0,0.0,0.9198999999999999
Turnips,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0003,4.351351351,1.61,16.1,76.75675676,284.0,28.4,1.162162162,4.3,0.8918918920000001,0.33,3.3,929.2,9292.0,2511.351351,"Turnips, raw",0.0,100,0.28,0.001,0.0,0.0,0.67,0.111,0.15,0.0,0.004,0.002,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.21,0.0,0.0003,0.0003,0.001,0.3,0.0008500000000000001,0.003,0.11,0.00134,0.27,1.91,0.006999999999999999,0.0027,0.009000000000000001,0.00035000000000000005,0.00024,0.00063,5e-05,0.0013,0.00025,0.00014000000000000001,0.0,0.00035999999999999997,0.00033,0.00035999999999999997,0.00010999999999999999,0.00017,0.00026,0.00029,0.00025,8.999999999999999e-05,0.00013,0.0003,0.0643,0.018000000000000002,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00010999999999999999,6e-05,0.00053,0.0,0.0,0.006999999999999999,0.0,0.0,0.9187000000000001
Cabbage,0.0,0.0,0.0003,0.0,0.0001,0.0,0.0,0.0004,29.47058824,5.01,45.54545455,702.3529412,1085.4545449999998,119.4,3.0,4.6363636360000005,3.235294118,0.55,5.0,8455.1,76864.54545,49735.88235,"Cabbage, cooked, napa",0.0,100,0.12,0.002,0.0,0.0,0.11,0.0,0.43,0.0,0.00466,0.00035000000000000005,0.00025,5e-05,2.63,0.13,0.49,1.33,0.0,0.0,0.0,0.0,0.00037,0.032,0.0,0.0,0.0,0.0,0.29,0.00096,0.0074,0.08,0.00203,0.19,0.87,0.004,0.0014000000000000002,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017000000000000001,0.0,0.0,0.0,0.0,0.0,0.0017000000000000001,0.0,0.0,0.9632999999999999
Other Vegetables,0.0,0.0,0.0002,0.0001,0.0002,0.0,0.0,0.0005,0.0,2.27,0.0,0.0,0.0,102.5,0.0,0.0,0.0,0.38,0.0,4911.4,0.0,0.0,"Vegetables, unprepared, frozen, mixed",0.0,100,0.72,0.005,0.001,0.0,0.47,0.0,0.29,0.0,0.01252,0.0016300000000000002,0.0008500000000000001,0.00122,50.78,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.10400000000000001,0.0,0.0,0.0,0.0,0.25,0.0009299999999999999,0.0095,0.24,0.00244,0.59,2.12,0.004,0.0045000000000000005,0.0333,0.0014299999999999998,0.0022500000000000003,0.0035299999999999997,0.0003,0.00455,0.00121,0.0008500000000000001,0.0,0.0016200000000000001,0.00221,0.00198,0.0004,0.0013900000000000002,0.00082,0.00158,0.00133,0.00034,0.00086,0.0017399999999999998,0.13470000000000001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.00098,0.00031,0.0023499999999999997,0.0,0.0,0.006,0.0,0.0,0.8208
Mandarin Orange,-0.0001,0.0,0.0003,0.0,0.0001,0.0,0.0,0.0003,7.0,2.24,37.33333333,258.4375,1378.333333,82.7,1.21875,6.5,2.6875,0.86,14.33333333,4662.7,77711.66667,14570.9375,"Tangerines, raw, (mandarin oranges)",0.0,100,0.53,0.003,0.0,0.0,0.02,0.102,0.16,0.0,0.00376,0.00216,0.00035999999999999997,0.00058,6.81,0.34,1.01,1.55,4.07,1.38,0.0,0.0,0.00078,0.267,0.0,0.002,0.002,0.0,0.37,0.00042,0.0015,0.12,0.00039,0.2,1.66,0.001,0.0007000000000000001,0.008100000000000001,0.00028000000000000003,0.00068,0.0012900000000000001,2e-05,0.00061,0.00018999999999999998,0.00010999999999999999,0.0,0.00017,0.00028000000000000003,0.00032,2e-05,0.00017999999999999998,0.00074,0.00033,0.00016,2e-05,0.00015,0.00021,0.1334,0.018000000000000002,0.1058,0.024,0.0,0.0213,0.0,0.0,0.0605,0.0031,0.00039,0.0006,0.00065,0.0,0.0,0.0038,0.0,0.0,0.8517
Bananas,0.0,0.0,0.0003,0.0001,0.0003,0.0001,0.0,0.0007999999999999999,5.483333332999999,3.29,36.55555556,190.8333333,1272.222222,114.5,1.4333333330000002,9.555555556,3.216666667,1.93,21.44444444,661.9,7354.444444,1103.166667,"Bananas, raw",0.0,100,0.89,0.003,0.001,0.0,0.01,0.098,0.2,0.0,0.0066500000000000005,0.00334,0.00073,0.00031,0.64,0.03,0.25,0.26,0.0,0.22,0.0,0.0,0.00367,0.087,0.0,0.001,0.001,0.005,0.05,0.00078,0.0026,0.27,0.0027,0.22,3.58,0.01,0.0015,0.0109,0.0004,0.00049,0.00124,8.999999999999999e-05,0.0015199999999999999,0.00037999999999999997,0.00077,0.0,0.00028000000000000003,0.00068,0.0005,8e-05,0.00049,0.00028000000000000003,0.0004,0.00028000000000000003,8.999999999999999e-05,8.999999999999999e-05,0.00047,0.2284,0.026000000000000002,0.1223,0.048499999999999995,0.0,0.049800000000000004,0.0,0.0001,0.0239,0.0033,0.0011200000000000001,0.00032,0.00073,0.0,0.0,0.008199999999999999,0.0,0.0,0.7491
Apples,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0003,3.020833333,1.45,48.33333333,375.2083333,6003.333333,180.1,0.895833333,14.33333333,1.3125,0.63,21.0,12948.6,431620.0,26976.25,"Rose-apples, raw",0.0,100,0.25,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0003,0.0002,3.39,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.29,0.00016,0.0007000000000000001,0.05,0.00029,0.08,1.23,0.0,0.0006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.93
Berries & Grapes,0.0,0.0,0.0007,0.0,0.0002,0.0002,0.0,0.0011,10.73684211,6.12,61.2,736.1403508999999,4196.0,419.6,2.684210526,15.3,4.228070175,2.41,24.1,21162.1,211621.0,37126.49123,"Grapes, raw, american type (slip skin)",0.0,100,0.67,0.004,0.001,0.0,0.02,0.055999999999999994,0.04,0.0,0.003,0.00024,0.00057,0.00092,1.0,0.05,0.01,0.59,0.0,0.72,0.0,0.0,0.0011,0.04,0.0,0.0019,0.0019,0.146,0.14,0.0004,0.0029,0.05,0.00718,0.1,1.91,0.001,0.0004,0.0063,0.00026,0.00046,0.00077,0.0001,0.00131,0.00018999999999999998,0.00023,0.0,5e-05,0.00013,0.00014000000000000001,0.00021,0.00013,0.00021,0.0003,0.00017,3e-05,0.00010999999999999999,0.00017,0.17149999999999999,0.009000000000000001,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0034999999999999996,0.00114,0.00014000000000000001,0.0010199999999999999,0.0,0.0,0.005699999999999999,0.0,0.0,0.813
Wine,-0.0001,0.0,0.0006,0.0001,0.0001,0.0007,0.0,0.0014,0.0,4.57,0.0,0.0,0.0,78.9,0.0,0.0,0.0,1.78,0.0,1149.3,0.0,0.0,"Alcoholic beverage, light, wine",0.0,100,0.49,0.0,0.0,0.0,0.07,0.05,0.01,0.0,0.001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.09,0.00010999999999999999,0.004,0.1,0.0,0.15,0.88,0.002,0.0008,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011699999999999999,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0013,0.0,0.0,0.9223
